"key","brand","country","vertical","cost_amt","click_cnt","avg_cpc_meas","search_cnt","sov_meas"
Hotelscombined_Egypt_Hotel Citywide,Hotelscombined,Egypt,Hotel Citywide,12.021800000000004,2183,0.005507008703618875,34632,0.0630341880341880341
Momondo_Egypt_Hotel Citywide,Momondo,Egypt,Hotel Citywide,9.668099999999999,645,0.014989302325581395,34632,0.0186243936243936243
KAYAK_Egypt_Hotel Citywide,KAYAK,Egypt,Hotel Citywide,194.73150000000007,6899,0.028226047253225115,34632,0.1992088242088242088
Momondo_Botswana_Hotel Citywide,Momondo,Botswana,Hotel Citywide,2.2784999999999993,229,0.009949781659388644,3798,0.0602948920484465508
Hotelscombined_Botswana_Hotel Citywide,Hotelscombined,Botswana,Hotel Citywide,1.4866000000000001,316,0.004704430379746836,3798,0.0832016850974196945
KAYAK_Botswana_Hotel Citywide,KAYAK,Botswana,Hotel Citywide,27.899800000000003,1365,0.02043941391941392,3798,0.3593996840442338072
Swoodoo_Bahrain_Hotel Citywide,Swoodoo,Bahrain,Hotel Citywide,0.0135,1,0.0135,8028,0.0001245640259093173
KAYAK_Bahrain_Hotel Citywide,KAYAK,Bahrain,Hotel Citywide,55.946699999999986,2050,0.0272910731707317,8028,0.2553562531141006477
Momondo_Bahrain_Hotel Citywide,Momondo,Bahrain,Hotel Citywide,2.0569,149,0.013804697986577182,8028,0.0185600398604882909
Hotelscombined_Bahrain_Hotel Citywide,Hotelscombined,Bahrain,Hotel Citywide,3.0303,644,0.004705434782608695,8028,0.0802192326856003986
Momondo_Central African Republic_Hotel Citywide,Momondo,Central African Republic,Hotel Citywide,0.27160000000000006,33,0.008230303030303032,247,0.1336032388663967611
Hotelscombined_Central African Republic_Hotel Citywide,Hotelscombined,Central African Republic,Hotel Citywide,0.149,26,0.00573076923076923,247,0.1052631578947368421
KAYAK_Central African Republic_Hotel Citywide,KAYAK,Central African Republic,Hotel Citywide,1.5574999999999999,40,0.0389375,247,0.1619433198380566801
Momondo_Senegal_Hotel Citywide,Momondo,Senegal,Hotel Citywide,7.267399999999998,835,0.008703473053892213,18926,0.0441192010990172249
Hotelscombined_Senegal_Hotel Citywide,Hotelscombined,Senegal,Hotel Citywide,3.5837999999999997,1261,0.0028420301348136396,18926,0.0666279192645038571
KAYAK_Senegal_Hotel Citywide,KAYAK,Senegal,Hotel Citywide,105.56279999999995,4453,0.02370599595778126,18926,0.2352847934058966501
"KAYAK_Bonaire, Sint Eustatius, and Saba_Hotel Citywide",KAYAK,"Bonaire, Sint Eustatius, and Saba",Hotel Citywide,5.866499999999999,266,0.022054511278195486,772,0.3445595854922279792
"Momondo_Bonaire, Sint Eustatius, and Saba_Hotel Citywide",Momondo,"Bonaire, Sint Eustatius, and Saba",Hotel Citywide,0.34040000000000004,27,0.01260740740740741,772,0.0349740932642487046
"Hotelscombined_Bonaire, Sint Eustatius, and Saba_Hotel Citywide",Hotelscombined,"Bonaire, Sint Eustatius, and Saba",Hotel Citywide,0.332,89,0.0037303370786516857,772,0.1152849740932642487
Hotelscombined_Sri Lanka_Hotel Citywide,Hotelscombined,Sri Lanka,Hotel Citywide,18.04960000000001,6050,0.0029834049586776874,25163,0.2404323808766840201
KAYAK_Sri Lanka_Hotel Citywide,KAYAK,Sri Lanka,Hotel Citywide,366.0258999999998,12193,0.03001934716640694,25163,0.4845606644676707864
Momondo_Sri Lanka_Hotel Citywide,Momondo,Sri Lanka,Hotel Citywide,26.313799999999997,2302,0.011430842745438747,25163,0.0914835274013432420
Momondo_Grenada_Hotel Citywide,Momondo,Grenada,Hotel Citywide,0.3874,45,0.00860888888888889,972,0.0462962962962962962
Hotelscombined_Grenada_Hotel Citywide,Hotelscombined,Grenada,Hotel Citywide,0.5403999999999998,145,0.0037268965517241364,972,0.1491769547325102880
KAYAK_Grenada_Hotel Citywide,KAYAK,Grenada,Hotel Citywide,8.279099999999998,331,0.025012386706948633,972,0.3405349794238683127
CheapFlights_Grenada_Hotel Citywide,CheapFlights,Grenada,Hotel Citywide,0.018000000000000002,3,0.006000000000000001,972,0.0030864197530864197
